session,session_path,frame,time_sec,occlusion_event,phase_label,detected,source_pixel_x,source_pixel_y,raw_x_m,raw_z_m,raw_distance_m,x_m,z_m,distance_m,area_px,contact_samples,bbox_width_px,bbox_height_px,bbox_aspect_ratio,bbox_fill_ratio,contour_solidity,measurement_available,measurement_accepted,rejection_reason,predicted_x_m,predicted_z_m,innovation_x_m,innovation_z_m,innovation_cov_xx,innovation_cov_xz,innovation_cov_zz,nis,track_available,track_predicted,filtered_x_m,filtered_z_m,filtered_distance_m,relative_vx_mps,relative_vz_mps,missing_age_sec
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,0,0.0,,,1,309.5,445.0,-0.08001386116648324,0.8729969794613646,0.876656115091565,-0.026027794711304272,0.8729969794613646,0.8733848935298801,3769.0,20,62,72,0.8611111111111112,0.8443100358422939,0.9473419630514013,True,True,initialized,,,,,,,,,1,0,-0.026027794927358627,0.872996985912323,0.8733848999844119,0.0,0.0,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,1,0.03333333333333333,,,1,308.5,445.0,-0.08567638959362953,0.8730419296681124,0.8772358033575811,-0.02946884948718223,0.8730419296681124,0.8735391371018929,3744.0,20,60,72,0.8333333333333334,0.8666666666666667,0.964451313755796,True,True,accepted,-0.026027794927358627,0.872996985912323,-0.0034410543739795685,4.494190216064453e-05,0.0020784721709787846,0.0,0.0020784721709787846,0.005697874817997217,1,0,-0.027978837490081787,0.8730224967002869,0.8734707179362676,-0.013865392655134201,0.00018108899530488998,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,2,0.06666666666666667,,,1,308.5,445.0,-0.08567638959362953,0.8730419296681124,0.8772358033575811,-0.02946884948718223,0.8730419296681124,0.8735391371018929,3729.5,20,60,72,0.8333333333333334,0.8633101851851852,0.9635705981139387,True,True,accepted,-0.028441017493605614,0.8730285167694092,-0.001027831807732582,1.341104507446289e-05,0.001895808964036405,0.0,0.001895808964036405,0.0005573442322202027,1,0,-0.028980905190110207,0.8730355501174927,0.8735164363849093,-0.019807422533631325,0.00025862001348286867,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,3,0.1,,,1,308.5,445.0,-0.08567638959362953,0.8730419296681124,0.8772358033575811,-0.02946884948718223,0.8730419296681124,0.8735391371018929,3730.0,20,60,72,0.8333333333333334,0.8634259259259259,0.9632020658489348,True,True,accepted,-0.029641153290867805,0.8730441927909851,0.00017230398952960968,-2.2649765014648438e-06,0.0018957407446578145,0.0,0.0018957407446578145,1.5663426893297583e-05,1,0,-0.029550651088356972,0.8730430006980896,0.8735429709222496,-0.018852369859814644,0.0002460656105540693,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,4,0.13333333333333333,,,1,307.5,445.0,-0.09134261485592288,0.8730419296681124,0.8778073161277131,-0.03291215078815972,0.8730419296681124,0.8736620746193141,3731.5,20,61,72,0.8472222222222222,0.8496129326047359,0.9622227952552862,True,True,accepted,-0.030179062858223915,0.8730512261390686,-0.0027330871671438217,-9.298324584960938e-06,0.0018194911535829306,0.0,0.0018194911535829306,0.004105462227016687,1,0,-0.03156024590134621,0.8730465173721313,0.8736167756041322,-0.03152305260300636,0.00020295826834626496,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,5,0.16666666666666666,,,1,303.5,445.0,-0.11404432541637233,0.8728924589824166,0.8803109411497992,-0.046707724717667064,0.8728924589824166,0.87414121084449,3710.0,20,60,72,0.8333333333333334,0.8587962962962963,0.9598965071151359,True,True,accepted,-0.03261101245880127,0.8730533123016357,-0.014096710830926895,-0.0001608729362487793,0.0017065037973225117,0.0,0.0017065037973225117,0.11646217107772827,1,0,-0.039273202419281006,0.8729772567749023,0.8738602149511668,-0.08438166975975037,-0.00040026905480772257,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,6,0.2,,,1,308.5,445.0,-0.08567638959362953,0.8730419296681124,0.8772358033575811,-0.02946884948718223,0.8730419296681124,0.8735391371018929,3724.0,20,59,72,0.8194444444444444,0.876647834274953,0.9648918253659801,True,True,accepted,-0.0420859232544899,0.8729639053344727,0.012617073953151703,7.802248001098633e-05,0.0015999670140445232,0.0,0.0015999670140445232,0.09949995577335358,1,0,-0.036566101014614105,0.872998058795929,0.8737635208709913,-0.04586140438914299,-0.00016206433065235615,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,7,0.23333333333333334,,,1,305.5,445.0,-0.10268612418379576,0.8729969794613646,0.8790154527928141,-0.03980547370037063,0.8729969794613646,0.8739040003828664,3722.5,20,60,72,0.8333333333333334,0.8616898148148148,0.9630060794205149,True,True,accepted,-0.038094814866781235,0.8729926347732544,-0.0017106570303440094,4.351139068603516e-06,0.0015127676306292415,0.0,0.0015127676306292415,0.0019344453467056155,1,0,-0.03878774121403694,0.8729944229125977,0.873855681050931,-0.0502081923186779,-0.00015100806194823235,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,8,0.26666666666666666,,,1,309.5,445.0,-0.08001386116648324,0.8730782704099183,0.8767370667655974,-0.026027794711304272,0.8730782704099183,0.8734661483764028,3724.0,20,59,72,0.8194444444444444,0.876647834274953,0.9652669777086573,True,True,accepted,-0.04046134650707245,0.8729894161224365,0.014433551579713821,8.887052536010742e-05,0.0014447893481701612,0.0,0.0014447893481701612,0.14419770240783691,1,0,-0.035018861293792725,0.8730229139328003,0.8737249732599106,-0.018830565735697746,4.219082620693371e-05,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,9,0.3,,,1,309.5,445.0,-0.08001386116648324,0.8730782704099183,0.8767370667655974,-0.026027794711304272,0.8730782704099183,0.8734661483764028,3744.0,20,60,72,0.8333333333333334,0.8666666666666667,0.9643271088216355,True,True,accepted,-0.03564654663205147,0.8730243444442749,0.00961875170469284,5.3942203521728516e-05,0.001392763340845704,0.0,0.001392763340845704,0.0664314553141594,1,0,-0.032243408262729645,0.873043417930603,0.8736386249292935,-0.00041681178845465183,0.00014545561862178147,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,10,0.3333333333333333,,,1,307.5,445.0,-0.09134261485592288,0.8730782704099183,0.8778434595932761,-0.03291215078815972,0.8730782704099183,0.8736983895667182,3751.0,20,62,72,0.8611111111111112,0.8402777777777778,0.9528769211228248,True,True,accepted,-0.03225730359554291,0.8730482459068298,-0.0006548464298248291,3.0040740966796875e-05,0.0013533529127016664,0.0,0.0013533529127016664,0.0003175271558575332,1,0,-0.03247666731476784,0.8730583190917969,0.8736621557875034,-0.00155188562348485,0.0001975265477085486,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,11,0.36666666666666664,,,1,307.5,445.0,-0.09134261485592288,0.8730782704099183,0.8778434595932761,-0.03291215078815972,0.8730782704099183,0.8736983895667182,3745.5,20,60,72,0.8333333333333334,0.8670138888888889,0.965583913379737,True,True,accepted,-0.03252839669585228,0.8730648756027222,-0.00038375332951545715,1.341104507446289e-05,0.0013238159008324146,0.0,0.0013238159008324146,0.00011137989349663258,1,0,-0.032651253044605255,0.873069167137146,0.8736795035543254,-0.0021695438772439957,0.00021911186922807246,0.0
phase5_camera_synthetic_odom_r01_20260916_174710_016,/home/robo25/Downloads/202609161750.tar.xz::phase5_camera_synthetic_odom_r01_20260916_174710_016,12,0.4,,,1,308.5,445.0,-0.08567638959362953,0.8730419296681124,0.8772358033575811,-0.02946884948718223,0.8730419296681124,0.8735391371018929,3738.0,20,61,72,0.8472222222222222,0.8510928961748634,0.9636504253673627,True,True,accepted,-0.032723572105169296,0.8730764985084534,0.0032547228038311005,-3.457069396972656e-05,0.001301999669522047,0.0,0.001301999669522047,0.008137034252285957,1,0,-0.0317186564207077,0.8730658292770386,0.8736418118521675,0.0028007435612380505,0.00016631896141916513,0.0
