topic,bag_time_jst,header_time_jst,sequence,linear_x_mps,risk_level,active,output_mode,action,output_active,requested_magnitude,applied_magnitude,fault,reason,receiver_session_id,receiver_token,challenge_session_id,challenge_token
/collision/ffb_command,2026-09-24T17:23:21.881+09:00,2026-09-24T17:23:21.896+09:00,0,,0,False,,,,0.0,,,no_alert,10570211493760760230,3100,,
/collision/ffb_command,2026-09-24T17:23:21.944+09:00,2026-09-24T17:23:21.959+09:00,1,,0,False,,,,0.0,,,no_alert,10570211493760760230,3103,,
/collision/ffb_command,2026-09-24T17:23:21.970+09:00,2026-09-24T17:23:21.985+09:00,2,,0,False,,,,0.0,,,no_alert,10570211493760760230,3105,,
/collision/ffb_command,2026-09-24T17:23:21.994+09:00,2026-09-24T17:23:22.010+09:00,3,,0,False,,,,0.0,,,no_alert,10570211493760760230,3106,,
/collision/ffb_command,2026-09-24T17:23:22.023+09:00,2026-09-24T17:23:22.038+09:00,4,,0,False,,,,0.0,,,no_alert,10570211493760760230,3107,,
/collision/ffb_command,2026-09-24T17:23:22.828+09:00,2026-09-24T17:23:22.844+09:00,5,,0,False,,,,0.0,,,no_alert,10570211493760760230,3148,,
/collision/ffb_command,2026-09-24T17:23:22.868+09:00,2026-09-24T17:23:22.884+09:00,6,,0,False,,,,0.0,,,no_alert,10570211493760760230,3150,,
/collision/ffb_command,2026-09-24T17:23:22.907+09:00,2026-09-24T17:23:22.913+09:00,7,,0,False,,,,0.0,,,no_alert,10570211493760760230,3151,,
/collision/ffb_command,2026-09-24T17:23:22.930+09:00,2026-09-24T17:23:22.945+09:00,8,,0,False,,,,0.0,,,no_alert,10570211493760760230,3153,,
/collision/ffb_command,2026-09-24T17:23:22.966+09:00,2026-09-24T17:23:22.980+09:00,9,,0,False,,,,0.0,,,no_alert,10570211493760760230,3154,,
/collision/ffb_command,2026-09-24T17:23:22.993+09:00,2026-09-24T17:23:23.009+09:00,10,,0,False,,,,0.0,,,no_alert,10570211493760760230,3156,,
/collision/ffb_command,2026-09-24T17:23:23.028+09:00,2026-09-24T17:23:23.043+09:00,11,,0,False,,,,0.0,,,no_alert,10570211493760760230,3158,,
/collision/ffb_command,2026-09-24T17:23:23.067+09:00,2026-09-24T17:23:23.079+09:00,12,,0,False,,,,0.0,,,no_alert,10570211493760760230,3159,,
/collision/ffb_command,2026-09-24T17:23:23.101+09:00,2026-09-24T17:23:23.115+09:00,13,,0,False,,,,0.0,,,no_alert,10570211493760760230,3161,,
/collision/ffb_command,2026-09-24T17:23:23.127+09:00,2026-09-24T17:23:23.142+09:00,14,,0,False,,,,0.0,,,no_alert,10570211493760760230,3162,,
/collision/ffb_command,2026-09-24T17:23:23.167+09:00,2026-09-24T17:23:23.183+09:00,15,,0,False,,,,0.0,,,no_alert,10570211493760760230,3165,,
/collision/ffb_command,2026-09-24T17:23:23.207+09:00,2026-09-24T17:23:23.221+09:00,16,,0,False,,,,0.0,,,no_alert,10570211493760760230,3166,,
/collision/ffb_command,2026-09-24T17:23:23.233+09:00,2026-09-24T17:23:23.247+09:00,17,,0,False,,,,0.0,,,no_alert,10570211493760760230,3168,,
/collision/ffb_command,2026-09-24T17:23:23.279+09:00,2026-09-24T17:23:23.294+09:00,18,,0,False,,,,0.0,,,no_alert,10570211493760760230,3170,,
/collision/ffb_command,2026-09-24T17:23:23.305+09:00,2026-09-24T17:23:23.319+09:00,19,,0,False,,,,0.0,,,no_alert,10570211493760760230,3171,,
/collision/ffb_command,2026-09-24T17:23:23.349+09:00,2026-09-24T17:23:23.364+09:00,20,,0,False,,,,0.0,,,no_alert,10570211493760760230,3174,,
